id,,exp,hatchTimeSeconds
3847,3847,1271465,264600
3848,3848,1271815,264600
3849,3849,1272165,264600
3850,3850,1272515,264600
3851,3851,1272865,264600
3852,3852,1273215,264600
3853,3853,1273565,264600
3854,3854,1273915,264600
3855,3855,1274265,264600
3856,3856,1274615,264600
3857,3857,1274965,264600
3858,3858,1275315,264600
3859,3859,1275665,264600
3860,3860,1276015,264600
3861,3861,1276365,264600
3862,3862,1276715,264600
3863,3863,1277065,264600
3864,3864,1277415,264600
3865,3865,1277765,264600
3866,3866,1278115,264600
3867,3867,1278465,264600
3868,3868,1278815,264600
3869,3869,1279165,264600
3870,3870,1279515,264600
3871,3871,1279865,264600
3872,3872,1280215,264600
3873,3873,1280565,264600
3874,3874,1280915,264600
3875,3875,1281265,264600
3876,3876,1281615,264600
3877,3877,1281965,264600
3878,3878,1282315,264600
3879,3879,1282665,264600
3880,3880,1283015,264600
3881,3881,1283365,264600
3882,3882,1283715,264600
3883,3883,1284065,264600
3884,3884,1284415,264600
3885,3885,1284765,264600
3886,3886,1285115,264600
3887,3887,1285465,264600
3888,3888,1285815,264600
3889,3889,1286165,264600
3890,3890,1286515,264600
3891,3891,1286865,264600
3892,3892,1287215,264600
3893,3893,1287565,264600
3894,3894,1287915,264600
3895,3895,1288265,264600
3896,3896,1288615,264600
3897,3897,1288965,264600
3898,3898,1289315,264600
3899,3899,1289665,264600
3900,3900,1290015,264600
3901,3901,1290365,264600
3902,3902,1290715,264600
3903,3903,1291065,264600
3904,3904,1291415,264600
3905,3905,1291765,264600
3906,3906,1292115,264600
3907,3907,1292465,264600
3908,3908,1292815,264600
3909,3909,1293165,264600
3910,3910,1293515,264600
3911,3911,1293865,264600
3912,3912,1294215,264600
3913,3913,1294565,264600
3914,3914,1294915,264600
3915,3915,1295265,264600
3916,3916,1295615,264600
3917,3917,1295965,264600
3918,3918,1296315,264600
3919,3919,1296665,264600
3920,3920,1297015,264600
3921,3921,1297365,264600
3922,3922,1297715,264600
3923,3923,1298065,264600
3924,3924,1298415,264600
3925,3925,1298765,264600
3926,3926,1299115,264600
3927,3927,1299465,264600
3928,3928,1299815,264600
3929,3929,1300165,264600
3930,3930,1300515,264600
3931,3931,1300865,264600
3932,3932,1301215,264600
3933,3933,1301565,264600
3934,3934,1301915,264600
3935,3935,1302265,264600
3936,3936,1302615,264600
3937,3937,1302965,264600
3938,3938,1303315,264600
3939,3939,1303665,264600
3940,3940,1304015,264600
3941,3941,1304365,264600
3942,3942,1304715,264600
3943,3943,1305065,264600
3944,3944,1305415,264600
3945,3945,1305765,264600
3946,3946,1306115,264600
3947,3947,1306465,264600
3948,3948,1306815,264600
3949,3949,1307165,264600
3950,3950,1307515,264600
3951,3951,1307865,264600
3952,3952,1308215,264600
3953,3953,1308565,264600
3954,3954,1308915,264600
3955,3955,1309265,264600
3956,3956,1309615,264600
3957,3957,1309965,264600
3958,3958,1310315,264600
3959,3959,1310665,264600
3960,3960,1311015,264600
3961,3961,1311365,264600
3962,3962,1311715,264600
3963,3963,1312065,264600
3964,3964,1312415,264600
3965,3965,1312765,264600
3966,3966,1313115,264600
3967,3967,1313465,264600
3968,3968,1313815,264600
3969,3969,1314165,264600
3970,3970,1314515,264600
3971,3971,1314865,264600
3972,3972,1315215,264600
3973,3973,1315565,264600
3974,3974,1315915,264600
3975,3975,1316265,264600
3976,3976,1316615,264600
3977,3977,1316965,264600
3978,3978,1317315,264600
3979,3979,1317665,264600
3980,3980,1318015,264600
3981,3981,1318365,264600
3982,3982,1318715,264600
3983,3983,1319065,264600
3984,3984,1319415,264600
3985,3985,1319765,264600
3986,3986,1320115,264600
3987,3987,1320465,264600
3988,3988,1320815,264600
3989,3989,1321165,264600
3990,3990,1321515,264600
3991,3991,1321865,264600
3992,3992,1322215,264600
3993,3993,1322565,264600
3994,3994,1322915,264600
3995,3995,1323265,264600
3996,3996,1323615,264600
3997,3997,1323965,264600
3998,3998,1324315,264600
3999,3999,1324665,264600
4000,4000,1325015,264600
4001,4001,1325365,264600
4002,4002,1325715,264600
4003,4003,1326065,264600
4004,4004,1326415,264600
4005,4005,1326765,264600
4006,4006,1327115,264600
4007,4007,1327465,264600
4008,4008,1327815,264600
4009,4009,1328165,264600
4010,4010,1328515,264600
4011,4011,1328865,264600
4012,4012,1329215,264600
4013,4013,1329565,264600
4014,4014,1329915,264600
4015,4015,1330265,264600
4016,4016,1330615,264600
4017,4017,1330965,264600
4018,4018,1331315,264600
4019,4019,1331665,264600
4020,4020,1332015,264600
4021,4021,1332365,264600
4022,4022,1332715,264600
4023,4023,1333065,264600
4024,4024,1333415,264600
4025,4025,1333765,264600
4026,4026,1334115,264600
4027,4027,1334465,264600
4028,4028,1334815,264600
4029,4029,1335165,264600
4030,4030,1335515,264600
4031,4031,1335865,264600
4032,4032,1336215,264600
4033,4033,1336565,264600
4034,4034,1336915,264600
4035,4035,1337265,264600
4036,4036,1337615,264600
4037,4037,1337965,264600
4038,4038,1338315,264600
4039,4039,1338665,264600
4040,4040,1339015,264600
4041,4041,1339365,264600
4042,4042,1339715,264600
4043,4043,1340065,264600
4044,4044,1340415,264600
4045,4045,1340765,264600
4046,4046,1341115,264600
4047,4047,1341465,264600
4048,4048,1341815,264600
4049,4049,1342165,264600
4050,4050,1342515,264600
4051,4051,1342865,264600
4052,4052,1343215,264600
4053,4053,1343565,264600
4054,4054,1343915,264600
4055,4055,1344265,264600
4056,4056,1344615,264600
4057,4057,1344965,264600
4058,4058,1345315,264600
4059,4059,1345665,264600
4060,4060,1346015,264600
4061,4061,1346365,264600
4062,4062,1346715,264600
4063,4063,1347065,264600
4064,4064,1347415,264600
4065,4065,1347765,264600
4066,4066,1348115,264600
4067,4067,1348465,264600
4068,4068,1348815,264600
4069,4069,1349165,264600
4070,4070,1349515,264600
4071,4071,1349865,264600
4072,4072,1350215,264600
4073,4073,1350565,264600
4074,4074,1350915,264600
4075,4075,1351265,264600
4076,4076,1351615,264600
4077,4077,1351965,264600
4078,4078,1352315,264600
4079,4079,1352665,264600
4080,4080,1353015,264600
4081,4081,1353365,264600
4082,4082,1353715,264600
4083,4083,1354065,264600
4084,4084,1354415,264600
4085,4085,1354765,264600
4086,4086,1355115,264600
4087,4087,1355465,264600
4088,4088,1355815,264600
4089,4089,1356165,264600
4090,4090,1356515,264600
4091,4091,1356865,264600
4092,4092,1357215,264600
4093,4093,1357565,264600
4094,4094,1357915,264600
4095,4095,1358265,264600
4096,4096,1358615,264600
4097,4097,1358965,264600
4098,4098,1359315,264600
4099,4099,1359665,264600
4100,4100,1360015,264600
4101,4101,1360365,264600
4102,4102,1360715,264600
4103,4103,1361065,264600
4104,4104,1361415,264600
4105,4105,1361765,264600
4106,4106,1362115,264600
4107,4107,1362465,264600
4108,4108,1362815,264600
4109,4109,1363165,264600
4110,4110,1363515,264600
4111,4111,1363865,264600
4112,4112,1364215,264600
4113,4113,1364565,264600
4114,4114,1364915,264600
4115,4115,1365265,264600
4116,4116,1365615,264600
4117,4117,1365965,264600
4118,4118,1366315,264600
4119,4119,1366665,264600
4120,4120,1367015,264600
4121,4121,1367365,264600
4122,4122,1367715,264600
4123,4123,1368065,264600
4124,4124,1368415,264600
4125,4125,1368765,264600
4126,4126,1369115,264600
4127,4127,1369465,264600
4128,4128,1369815,264600
4129,4129,1370165,264600
4130,4130,1370515,264600
4131,4131,1370865,264600
4132,4132,1371215,264600
4133,4133,1371565,264600
4134,4134,1371915,264600
4135,4135,1372265,264600
4136,4136,1372615,264600
4137,4137,1372965,264600
4138,4138,1373315,264600
4139,4139,1373665,264600
4140,4140,1374015,264600
4141,4141,1374365,264600
4142,4142,1374715,264600
4143,4143,1375065,264600
4144,4144,1375415,264600
4145,4145,1375765,264600
4146,4146,1376115,264600
4147,4147,1376465,264600
4148,4148,1376815,264600
4149,4149,1377165,264600
4150,4150,1377515,264600
4151,4151,1377865,264600
4152,4152,1378215,264600
4153,4153,1378565,264600
4154,4154,1378915,264600
4155,4155,1379265,264600
4156,4156,1379615,264600
4157,4157,1379965,264600
4158,4158,1380315,264600
4159,4159,1380665,264600
4160,4160,1381015,264600
4161,4161,1381365,264600
4162,4162,1381715,264600
4163,4163,1382065,264600
4164,4164,1382415,264600
4165,4165,1382765,264600
4166,4166,1383115,264600
4167,4167,1383465,264600
4168,4168,1383815,264600
4169,4169,1384165,264600
4170,4170,1384515,264600
4171,4171,1384865,264600
4172,4172,1385215,264600
4173,4173,1385565,264600
4174,4174,1385915,264600
4175,4175,1386265,264600
4176,4176,1386615,264600
4177,4177,1386965,264600
4178,4178,1387315,264600
4179,4179,1387665,264600
4180,4180,1388015,264600
4181,4181,1388365,264600
4182,4182,1388715,264600
4183,4183,1389065,264600
4184,4184,1389415,264600
4185,4185,1389765,264600
4186,4186,1390115,264600
4187,4187,1390465,264600
4188,4188,1390815,264600
4189,4189,1391165,264600
4190,4190,1391515,264600
4191,4191,1391865,264600
4192,4192,1392215,264600
4193,4193,1392565,264600
4194,4194,1392915,264600
4195,4195,1393265,264600
4196,4196,1393615,264600
4197,4197,1393965,264600
4198,4198,1394315,264600
4199,4199,1394665,264600
4200,4200,1395015,264600
4201,4201,1395365,264600
4202,4202,1395715,264600
4203,4203,1396065,264600
4204,4204,1396415,264600
4205,4205,1396765,264600
4206,4206,1397115,264600
4207,4207,1397465,264600
4208,4208,1397815,264600
4209,4209,1398165,264600
4210,4210,1398515,264600
4211,4211,1398865,264600
4212,4212,1399215,264600
4213,4213,1399565,264600
4214,4214,1399915,264600
4215,4215,1400265,264600
4216,4216,1400615,264600
4217,4217,1400965,264600
4218,4218,1401315,264600
4219,4219,1401665,264600
4220,4220,1402015,264600
4221,4221,1402365,264600
4222,4222,1402715,264600
4223,4223,1403065,264600
4224,4224,1403415,264600
4225,4225,1403765,264600
4226,4226,1404115,264600
4227,4227,1404465,264600
4228,4228,1404815,264600
4229,4229,1405165,264600
4230,4230,1405515,264600
4231,4231,1405865,264600
4232,4232,1406215,264600
4233,4233,1406565,264600
4234,4234,1406915,264600
4235,4235,1407265,264600
4236,4236,1407615,264600
4237,4237,1407965,264600
4238,4238,1408315,264600
4239,4239,1408665,264600
4240,4240,1409015,264600
4241,4241,1409365,264600
4242,4242,1409715,264600
4243,4243,1410065,264600
4244,4244,1410415,264600
4245,4245,1410765,264600
4246,4246,1411115,264600
4247,4247,1411465,264600
4248,4248,1411815,264600
4249,4249,1412165,264600
4250,4250,1412515,264600
4251,4251,1412865,264600
4252,4252,1413215,264600
4253,4253,1413565,264600
4254,4254,1413915,264600
4255,4255,1414265,264600
4256,4256,1414615,264600
4257,4257,1414965,264600
4258,4258,1415315,264600
4259,4259,1415665,264600
4260,4260,1416015,264600
4261,4261,1416365,264600
4262,4262,1416715,264600
4263,4263,1417065,264600
4264,4264,1417415,264600
4265,4265,1417765,264600
4266,4266,1418115,264600
4267,4267,1418465,264600
4268,4268,1418815,264600
4269,4269,1419165,264600
4270,4270,1419515,264600
4271,4271,1419865,264600
4272,4272,1420215,264600
4273,4273,1420565,264600
4274,4274,1420915,264600
4275,4275,1421265,264600
4276,4276,1421615,264600
4277,4277,1421965,264600
4278,4278,1422315,264600
4279,4279,1422665,264600
4280,4280,1423015,264600
4281,4281,1423365,264600
4282,4282,1423715,264600
4283,4283,1424065,264600
4284,4284,1424415,264600
4285,4285,1424765,264600
4286,4286,1425115,264600
4287,4287,1425465,264600
4288,4288,1425815,264600
4289,4289,1426165,264600
4290,4290,1426515,264600
4291,4291,1426865,264600
4292,4292,1427215,264600
4293,4293,1427565,264600
4294,4294,1427915,264600
4295,4295,1428265,264600
4296,4296,1428615,264600
4297,4297,1428965,264600
4298,4298,1429315,264600
4299,4299,1429665,264600
4300,4300,1430015,264600
4301,4301,1430365,264600
4302,4302,1430715,264600
4303,4303,1431065,264600
4304,4304,1431415,264600
4305,4305,1431765,264600
4306,4306,1432115,264600
4307,4307,1432465,264600
4308,4308,1432815,264600
4309,4309,1433165,264600
4310,4310,1433515,264600
4311,4311,1433865,264600
4312,4312,1434215,264600
4313,4313,1434565,264600
4314,4314,1434915,264600
4315,4315,1435265,264600
4316,4316,1435615,264600
4317,4317,1435965,264600
4318,4318,1436315,264600
4319,4319,1436665,264600
4320,4320,1437015,264600
4321,4321,1437365,264600
4322,4322,1437715,264600
4323,4323,1438065,264600
4324,4324,1438415,264600
4325,4325,1438765,264600
4326,4326,1439115,264600
4327,4327,1439465,264600
4328,4328,1439815,264600
4329,4329,1440165,264600
4330,4330,1440515,264600
4331,4331,1440865,264600
4332,4332,1441215,264600
4333,4333,1441565,264600
4334,4334,1441915,264600
4335,4335,1442265,264600
4336,4336,1442615,264600
4337,4337,1442965,264600
4338,4338,1443315,264600
4339,4339,1443665,264600
4340,4340,1444015,264600
4341,4341,1444365,264600
4342,4342,1444715,264600
4343,4343,1445065,264600
4344,4344,1445415,264600
4345,4345,1445765,264600
4346,4346,1446115,264600
4347,4347,1446465,264600
4348,4348,1446815,264600
4349,4349,1447165,264600
4350,4350,1447515,264600
4351,4351,1447865,264600
4352,4352,1448215,264600
4353,4353,1448565,264600
4354,4354,1448915,264600
4355,4355,1449265,264600
4356,4356,1449615,264600
4357,4357,1449965,264600
4358,4358,1450315,264600
4359,4359,1450665,264600
4360,4360,1451015,264600
4361,4361,1451365,264600
4362,4362,1451715,264600
4363,4363,1452065,264600
4364,4364,1452415,264600
4365,4365,1452765,264600
4366,4366,1453115,264600
4367,4367,1453465,264600
4368,4368,1453815,264600
4369,4369,1454165,264600
4370,4370,1454515,264600
4371,4371,1454865,264600
4372,4372,1455215,264600
4373,4373,1455565,264600
4374,4374,1455915,264600
4375,4375,1456265,264600
4376,4376,1456615,264600
4377,4377,1456965,264600
4378,4378,1457315,264600
4379,4379,1457665,264600
4380,4380,1458015,264600
4381,4381,1458365,264600
4382,4382,1458715,264600
4383,4383,1459065,264600
4384,4384,1459415,264600
4385,4385,1459765,264600
4386,4386,1460115,264600
4387,4387,1460465,264600
4388,4388,1460815,264600
4389,4389,1461165,264600
4390,4390,1461515,264600
4391,4391,1461865,264600
4392,4392,1462215,264600
4393,4393,1462565,264600
4394,4394,1462915,264600
4395,4395,1463265,264600
4396,4396,1463615,264600
4397,4397,1463965,264600
4398,4398,1464315,264600
4399,4399,1464665,264600
4400,4400,1465015,264600
4401,4401,1465365,264600
4402,4402,1465715,264600
4403,4403,1466065,264600
4404,4404,1466415,264600
4405,4405,1466765,264600
4406,4406,1467115,264600
4407,4407,1467465,264600
4408,4408,1467815,264600
4409,4409,1468165,264600
4410,4410,1468515,264600
4411,4411,1468865,264600
4412,4412,1469215,264600
4413,4413,1469565,264600
4414,4414,1469915,264600
4415,4415,1470265,264600
4416,4416,1470615,264600
4417,4417,1470965,264600
4418,4418,1471315,264600
4419,4419,1471665,264600
4420,4420,1472015,264600
4421,4421,1472365,264600
4422,4422,1472715,264600
4423,4423,1473065,264600
4424,4424,1473415,264600
4425,4425,1473765,264600
4426,4426,1474115,264600
4427,4427,1474465,264600
4428,4428,1474815,264600
4429,4429,1475165,264600
4430,4430,1475515,264600
4431,4431,1475865,264600
4432,4432,1476215,264600
4433,4433,1476565,264600
4434,4434,1476915,264600
4435,4435,1477265,264600
4436,4436,1477615,264600
4437,4437,1477965,264600
4438,4438,1478315,264600
4439,4439,1478665,264600
4440,4440,1479015,264600
4441,4441,1479365,264600
4442,4442,1479715,264600
4443,4443,1480065,264600
4444,4444,1480415,264600
4445,4445,1480765,264600
4446,4446,1481115,264600
4447,4447,1481465,264600
4448,4448,1481815,264600
4449,4449,1482165,264600
4450,4450,1482515,264600
4451,4451,1482865,264600
4452,4452,1483215,264600
4453,4453,1483565,264600
4454,4454,1483915,264600
4455,4455,1484265,264600
4456,4456,1484615,264600
4457,4457,1484965,264600
4458,4458,1485315,264600
4459,4459,1485665,264600
4460,4460,1486015,264600
4461,4461,1486365,264600
4462,4462,1486715,264600
4463,4463,1487065,264600
4464,4464,1487415,264600
4465,4465,1487765,264600
4466,4466,1488115,264600
4467,4467,1488465,264600
4468,4468,1488815,264600
4469,4469,1489165,264600
4470,4470,1489515,264600
4471,4471,1489865,264600
4472,4472,1490215,264600
4473,4473,1490565,264600
4474,4474,1490915,264600
4475,4475,1491265,264600
4476,4476,1491615,264600
4477,4477,1491965,264600
4478,4478,1492315,264600
4479,4479,1492665,264600
4480,4480,1493015,264600
4481,4481,1493365,264600
4482,4482,1493715,264600
4483,4483,1494065,264600
4484,4484,1494415,264600
4485,4485,1494765,264600
4486,4486,1495115,264600
4487,4487,1495465,264600
4488,4488,1495815,264600
4489,4489,1496165,264600
4490,4490,1496515,264600
4491,4491,1496865,264600
4492,4492,1497215,264600
4493,4493,1497565,264600
4494,4494,1497915,264600
4495,4495,1498265,264600
4496,4496,1498615,264600
4497,4497,1498965,264600
4498,4498,1499315,264600
4499,4499,1499665,264600
4500,4500,1500015,264600
4501,4501,1500365,264600
4502,4502,1500715,264600
4503,4503,1501065,264600
4504,4504,1501415,264600
4505,4505,1501765,264600
4506,4506,1502115,264600
4507,4507,1502465,264600
4508,4508,1502815,264600
4509,4509,1503165,264600
4510,4510,1503515,264600
4511,4511,1503865,264600
4512,4512,1504215,264600
4513,4513,1504565,264600
4514,4514,1504915,264600
4515,4515,1505265,264600
4516,4516,1505615,264600
4517,4517,1505965,264600
4518,4518,1506315,264600
4519,4519,1506665,264600
4520,4520,1507015,264600
4521,4521,1507365,264600
4522,4522,1507715,264600
4523,4523,1508065,264600
4524,4524,1508415,264600
4525,4525,1508765,264600
4526,4526,1509115,264600
4527,4527,1509465,264600
4528,4528,1509815,264600
4529,4529,1510165,264600
4530,4530,1510515,264600
4531,4531,1510865,264600
4532,4532,1511215,264600
4533,4533,1511565,264600
4534,4534,1511915,264600
4535,4535,1512265,264600
4536,4536,1512615,264600
4537,4537,1512965,264600
4538,4538,1513315,264600
4539,4539,1513665,264600
4540,4540,1514015,264600
4541,4541,1514365,264600
4542,4542,1514715,264600
4543,4543,1515065,264600
4544,4544,1515415,264600
4545,4545,1515765,264600
4546,4546,1516115,264600
4547,4547,1516465,264600
4548,4548,1516815,264600
4549,4549,1517165,264600
4550,4550,1517515,264600
4551,4551,1517865,264600
4552,4552,1518215,264600
4553,4553,1518565,264600
4554,4554,1518915,264600
4555,4555,1519265,264600
4556,4556,1519615,264600
4557,4557,1519965,264600
4558,4558,1520315,264600
4559,4559,1520665,264600
